Sample,plant.ID,Target,Cq,group,,,
I.HYD.10.2nd,HYD 10,PP2A1,26.91985386,vigs_infiltrated,,,
I.HYD.10.4th,HYD 10,PP2A1,27.12590916,vigs_infiltrated,,,
I.HYD.11.2nd,HYD 11,PP2A1,30.75427415,vigs_infiltrated,,,
I.HYD.11.4th,HYD 11,PP2A1,28.13402925,vigs_infiltrated,,,
I.HYD.12.2nd,HYD 12,PP2A1,27.05202604,vigs_infiltrated,,,
I.HYD.12.4th,HYD 12,PP2A1,33.874007,vigs_infiltrated,,,
I.HYD.13.2nd,HYD 13,PP2A1,27.01497469,vigs_infiltrated,,,
I.HYD.13.4th,HYD 13,PP2A1,27.31510561,vigs_infiltrated,,,
I.HYD.15.2nd,HYD 15,PP2A1,26.61903659,vigs_infiltrated,,,
I.HYD.15.4th,HYD 15,PP2A1,26.1623481,vigs_infiltrated,,,
I.HYD.16.2nd,HYD 16,PP2A1,27.13671352,vigs_infiltrated,,,
I.HYD.17.2nd,HYD 17,PP2A1,30.86708312,vigs_infiltrated,,,
I.HYD.18.2nd,HYD 18,PP2A1,26.13659643,vigs_infiltrated,,,
I.HYD.18.4th,HYD 18,PP2A1,28.93634616,vigs_infiltrated,,,
I.HYD.19.4th,HYD 19,PP2A1,27.53430733,vigs_infiltrated,,,
I.HYD.2.2nd,HYD 2,PP2A1,26.54561629,vigs_infiltrated,,,
I.HYD.2.4th,HYD 2,PP2A1,26.12884898,vigs_infiltrated,,,
I.HYD.20.2nd,HYD 20,PP2A1,28.88718227,vigs_infiltrated,,,
I.HYD.20.4th,HYD 20,PP2A1,34.57227111,vigs_infiltrated,,,
I.HYD.21.2nd,HYD 21,PP2A1,28.52331412,vigs_infiltrated,,,
I.HYD.21.4th,HYD 21,PP2A1,28.3886363,vigs_infiltrated,,,
I.HYD.22.2nd,HYD 22,PP2A1,28.65835331,vigs_infiltrated,,,
I.HYD.22.4th,HYD 22,PP2A1,26.88334039,vigs_infiltrated,,,
I.HYD.23.2nd,HYD 23,PP2A1,27.1150384,vigs_infiltrated,,,
I.HYD.23.4th,HYD 23,PP2A1,25.31235698,vigs_infiltrated,,,
I.HYD.24.2nd,HYD 24,PP2A1,28.09875649,vigs_infiltrated,,,
I.HYD.25.2nd,HYD 25,PP2A1,30.15494214,vigs_infiltrated,,,
I.HYD.26.2nd,HYD 26,PP2A1,26.37941705,vigs_infiltrated,,,
I.HYD.26.4th,HYD 26,PP2A1,26.05450029,vigs_infiltrated,,,
I.HYD.27.2nd,HYD 27,PP2A1,26.53782914,vigs_infiltrated,,,
I.HYD.27.4th,HYD 27,PP2A1,26.23564745,vigs_infiltrated,,,
I.HYD.28.2nd,HYD 28,PP2A1,26.8053916,vigs_infiltrated,,,
I.HYD.28.4th,HYD 28,PP2A1,29.57893982,vigs_infiltrated,,,
I.HYD.3.2nd,HYD 3,PP2A1,26.83189944,vigs_infiltrated,,,
I.HYD.3.4th,HYD 3,PP2A1,33.58223479,vigs_infiltrated,,,
I.HYD.4.2nd,HYD 4,PP2A1,27.9807059,vigs_infiltrated,,,
I.HYD.4.4th,HYD 4,PP2A1,28.42815588,vigs_infiltrated,,,
I.HYD.5.2nd,HYD 5,PP2A1,27.46556204,vigs_infiltrated,,,
I.HYD.5.4th,HYD 5,PP2A1,28.09289234,vigs_infiltrated,,,
I.HYD.6.2nd,HYD 6,PP2A1,26.83924945,vigs_infiltrated,,,
I.HYD.6.4th,HYD 6,PP2A1,26.86195558,vigs_infiltrated,,,
I.HYD.7.2nd,HYD 7,PP2A1,26.21096374,vigs_infiltrated,,,
I.HYD.8.2nd,HYD 8,PP2A1,27.8147402,vigs_infiltrated,,,
I.HYD.9.2nd,HYD 9,PP2A1,26.67536842,vigs_infiltrated,,,
I.Unif.11.4th,Unif 11,PP2A1,28.85494298,uninfiltrated,,,
I.Unif.15.4th,Unif 15,PP2A1,24.93415583,uninfiltrated,,,
I.Unif.16.2ndd,Unif 16,PP2A1,29.07250029,uninfiltrated,,,
I.Unif.16.4th,Unif 16,PP2A1,32.16813005,uninfiltrated,,,
I.Unif.17.2nd,Unif 17,PP2A1,27.28347183,uninfiltrated,,,
I.Unif.17.4th,Unif 17,PP2A1,26.14534494,uninfiltrated,,,
I.Unif.18.4th,Unif 18,PP2A1,28.2003941,uninfiltrated,,,
I.Unif.2.2nd,Unif 2,PP2A1,27.14289198,uninfiltrated,,,
I.Unif.20.4th,Unif 20,PP2A1,35.08467841,uninfiltrated,,,
I.Unif.21.4th,Unif 21,PP2A1,30.62996717,uninfiltrated,,,
I.Unif.24.4th,Unif 24,PP2A1,27.71922051,uninfiltrated,,,
I.Unif.3.4th,Unif 3,PP2A1,25.93775937,uninfiltrated,,,
I.Unif.5.2nd,Unif 5,PP2A1,28.16547843,uninfiltrated,,,
I.Unif.6.2nd,Unif 6,PP2A1,26.54509941,uninfiltrated,,,
I.Unif.8.4th,Unif 8,PP2A1,26.32259919,uninfiltrated,,,
I.Unif.9.4th,Unif 9,PP2A1,27.69024882,uninfiltrated,,,
I.GFP.3.2nd,GFP 3,PP2A1,27.6014921,unifested,,,
I.GFP.10.4th,GFP 10,PP2A1,26.10166104,infested,,,
I.GFP.11.2nd,GFP 11,PP2A1,26.17805129,unifested,,,
I.GFP.11.4th,GFP 11,PP2A1,25.89720253,unifested,,,
I.GFP.16.2nd,GFP 16,PP2A1,26.51942906,unifested,,,
I.GFP.16.4th,GFP 16,PP2A1,29.85822513,unifested,,,
I.GFP.17.2nd,GFP 17,PP2A1,28.74806539,infested,,,
I.GFP.18.4th,GFP 18,PP2A1,26.29601744,infested,,,
I.GFP.19.2nd,GFP 19,PP2A1,26.17206572,unifested,,,
I.GFP.2.2nd,GFP 2,PP2A1,26.30241621,infested,,,
I.GFP.21.2nd,GFP 21,PP2A1,26.92789436,infested,,,
I.GFP.22.2nd,GFP 22,PP2A1,26.29639308,infested,,,
I.GFP.22.4th,GFP 22,PP2A1,28.79480282,infested,,,
I.GFP.23.2nd,GFP 23,PP2A1,26.12124151,unifested,,,
I.GFP.24.2nd,GFP 24,PP2A1,26.93619935,unifested,,,
I.GFP.25.4th,GFP 25,PP2A1,27.17636128,infested,,,
I.GFP.26.4th,GFP 26,PP2A1,26.89788075,infested,,,
I.GFP.27.2nd,GFP 27,PP2A1,27.98270131,unifested,,,
I.GFP.27.4th,GFP 27,PP2A1,26.78341924,unifested,,,
I.GFP.4.4th,GFP 4,PP2A1,29.18399446,unifested,,,
I.GFP.5.2nd,GFP 5,PP2A1,27.04387053,infested,,,
I.GFP.7.2nd,GFP 7,PP2A1,25.64803727,unifested,,,
I.GFP.8.4th,GFP 8,PP2A1,29.16343918,unifested,,,
I.GFP.9.2nd,GFP 9,PP2A1,27.36783296,infested,,,
I.GFP.9.4th,GFP 9,PP2A1,26.89968558,infested,,,
I.Unif.1.2nd,Unif 1,PP2A1,30.61016931,infested,,,
I.Unif.1.4th,Unif 1,PP2A1,27.08354703,infested,,,
I.Unif.11.2nd,Unif 11,PP2A1,26.50318109,unifested,,,
I.Unif.12.2nd,Unif 12,PP2A1,28.1568747,unifested,,,
I.Unif.12.4th,Unif 12,PP2A1,29.40370229,unifested,,,
I.Unif.13.2nd,Unif 13,PP2A1,28.18891356,infested,,,
I.Unif.15.2nd,Unif 15,PP2A1,27.76201422,unifested,,,
I.Unif.18.2nd,Unif 18,PP2A1,26.81159226,infested,,,
I.Unif.19.2nd,Unif 19,PP2A1,27.11146359,unifested,,,
I.Unif.2.4th,Unif 2,PP2A1,27.03377622,infested,,,
I.Unif.20.2nd,Unif 20,PP2A1,26.99378004,unifested,,,
I.Unif.23.2nd,Unif 23,PP2A1,28.54551073,unifested,,,
I.Unif.24.2nd,Unif 24,PP2A1,30.35830844,unifested,,,
I.Unif.3.2nd,Unif 3,PP2A1,27.42566798,unifested,,,
I.Unif.7.2nd,Unif 7,PP2A1,26.35480869,unifested,,,
I.Unif.7.4th,Unif 7,PP2A1,26.60605201,unifested,,,
I.Unif.8.2nd,Unif 8,PP2A1,28.00731232,unifested,,,
I.Unif.9.2nd,Unif 9,PP2A1,26.47929819,infested,,,
Unif.21.2nd,21 2nd,PP2A1,27.03365336,infested,,,
I.GFP.10.2nd,GFP 10,PP2A1,25.26575913,infested,,,
I.GFP.12.2nd,GFP 12,PP2A1,26.6347347,unifested,,,
I.GFP.13.2nd,GFP 13,PP2A1,26.10967253,infested,,,
I.GFP.13.4th,GFP 13,PP2A1,27.33553298,infested,,,
I.GFP.14.2nd,GFP 14,PP2A1,26.67705349,infested,,,
I.GFP.14.4th,GFP 14,PP2A1,31.66110848,infested,,,
I.GFP.15.2nd,GFP 15,PP2A1,27.6873656,unifested,,,
I.GFP.18.2nd,GFP 18,PP2A1,26.41320491,infested,,,
I.GFP.19.4th,GFP 19,PP2A1,33.26729052,uninfested,,,
I.GFP.20.2nd,GFP 20,PP2A1,26.13905116,uninfested,,,
I.GFP.25.2nd,GFP 25,PP2A1,25.99000636,infested,,,
I.GFP.26.2nd,GFP 26,PP2A1,26.93192726,infested,,,
I.GFP.28.2nd,GFP 28,PP2A1,29.4491331,uninfested,,,
I.GFP.3.4th,GFP 3,PP2A1,29.52694415,uninfested,,,
I.GFP.4.2nd,GFP 4,PP2A1,27.4381851,uninfested,,,
I.GFP.7.4th,GFP 7,PP2A1,28.28958601,uninfested,,,
I.GFP.8.2nd,GFP 8,PP2A1,28.85201737,uninfested,,,
I.GFP1.2nd,GFP 1,PP2A1,27.94573796,infested,,,
I.HYD.1.2nd,HYD 1,PP2A1,26.17390507,infested,,,
I.HYD.1.4th,HYD 1,PP2A1,29.09329818,infested,,,
I.HYD.10.2nd,HYD 10,PP2A1,26.91985386,infested,,,
I.HYD.10.4th,HYD 10,PP2A1,27.12590916,infested,,,
I.HYD.11.2nd,HYD 11,PP2A1,30.75427415,uninfested,,,
I.HYD.11.4th,HYD 11,PP2A1,28.13402925,uninfested,,,
I.HYD.12.2nd,HYD 12,PP2A1,27.05202604,uninfested,,,
I.HYD.12.4th,HYD 12,PP2A1,33.874007,uninfested,,,
I.HYD.13.2nd,HYD 13,PP2A1,27.01497469,infested,,,
I.HYD.13.4th,HYD 13,PP2A1,27.31510561,infested,,,
I.HYD.15.2nd,HYD 15,PP2A1,26.61903659,uninfested,,,
I.HYD.15.4th,HYD 15,PP2A1,26.1623481,uninfested,,,
I.HYD.16.2nd,HYD 16,PP2A1,27.13671352,uninfested,,,
I.HYD.17.2nd,HYD 17,PP2A1,30.86708312,infested,,,
I.HYD.18.2nd,HYD 18,PP2A1,26.13659643,infested,,,
I.HYD.18.4th,HYD 18,PP2A1,28.93634616,infested,,,
I.HYD.19.4th,HYD 19,PP2A1,27.53430733,uninfested,,,
I.HYD.2.2nd,HYD 2,PP2A1,26.54561629,infested,,,
I.HYD.2.4th,HYD 2,PP2A1,26.12884898,infested,,,
I.HYD.20.2nd,HYD 20,PP2A1,28.88718227,uninfested,,,
I.HYD.20.4th,HYD 20,PP2A1,34.57227111,uninfested,,,
I.HYD.21.2nd,HYD 21,PP2A1,28.52331412,infested,,,
I.HYD.21.4th,HYD 21,PP2A1,28.3886363,infested,,,
I.HYD.22.2nd,HYD 22,PP2A1,28.65835331,infested,,,
I.HYD.22.4th,HYD 22,PP2A1,26.88334039,infested,,,
I.HYD.23.2nd,HYD 23,PP2A1,27.1150384,uninfested,,,
I.HYD.23.4th,HYD 23,PP2A1,25.31235698,uninfested,,,
I.HYD.24.2nd,HYD 24,PP2A1,28.09875649,uninfested,,,
I.HYD.25.2nd,HYD 25,PP2A1,30.15494214,infested,,,
I.HYD.26.2nd,HYD 26,PP2A1,26.37941705,infested,,,
I.HYD.26.4th,HYD 26,PP2A1,26.05450029,infested,,,
I.HYD.27.2nd,HYD 27,PP2A1,26.53782914,uninfested,,,
I.HYD.27.4th,HYD 27,PP2A1,26.23564745,uninfested,,,
I.HYD.28.2nd,HYD 28,PP2A1,26.8053916,uninfested,,,
I.HYD.28.4th,HYD 28,PP2A1,29.57893982,uninfested,,,
I.HYD.3.2nd,HYD 3,PP2A1,26.83189944,uninfested,,,
I.HYD.3.4th,HYD 3,PP2A1,33.58223479,uninfested,,,
I.HYD.4.2nd,HYD 4,PP2A1,27.9807059,uninfested,,,
I.HYD.4.4th,HYD 4,PP2A1,28.42815588,uninfested,,,
I.HYD.5.2nd,HYD 5,PP2A1,27.46556204,infested,,,
I.HYD.5.4th,HYD 5,PP2A1,28.09289234,infested,,,
I.HYD.6.2nd,HYD 6,PP2A1,26.83924945,infested,,,
I.HYD.6.4th,HYD 6,PP2A1,26.86195558,infested,,,
I.HYD.7.2nd,HYD 7,PP2A1,26.21096374,uninfested,,,
I.HYD.8.2nd,HYD 8,PP2A1,27.8147402,uninfested,,,
I.HYD.9.2nd,HYD 9,PP2A1,26.67536842,infested,,,
I.Unif.11.4th,Unif 11,PP2A1,28.85494298,uninfested,,,
I.Unif.15.4th,Unif 15,PP2A1,24.93415583,uninfested,,,
I.Unif.16.2ndd,Unif 16,PP2A1,29.07250029,uninfested,,,
I.Unif.16.4th,Unif 16,PP2A1,32.16813005,uninfested,,,
I.Unif.17.2nd,Unif 17,PP2A1,27.28347183,infested,,,
I.Unif.17.4th,Unif 17,PP2A1,26.14534494,infested,,,
I.Unif.18.4th,Unif 18,PP2A1,28.2003941,infested,,,
I.Unif.2.2nd,Unif 2,PP2A1,27.14289198,infested,,,
I.Unif.20.4th,Unif 20,PP2A1,35.08467841,uninfested,,,
I.Unif.21.4th,Unif 21,PP2A1,30.62996717,infested,,,
I.Unif.24.4th,Unif 24,PP2A1,27.71922051,uninfested,,,
I.Unif.3.4th,Unif 3,PP2A1,25.93775937,uninfested,,,
I.Unif.5.2nd,Unif 5,PP2A1,28.16547843,infested,,,
I.Unif.6.2nd,Unif 6,PP2A1,26.54509941,infested,,,
I.Unif.8.4th,Unif 8,PP2A1,26.32259919,uninfested,,,
I.Unif.9.4th,Unif 9,PP2A1,27.69024882,infested,,,
I.GFP.3.2nd,GFP 3,PP2A1,27.6014921,2nd,,,
I.GFP.10.4th,GFP 10,PP2A1,26.10166104,4th,,,
I.GFP.11.2nd,GFP 11,PP2A1,26.17805129,2nd,,,
I.GFP.11.4th,GFP 11,PP2A1,25.89720253,4th,,,
I.GFP.16.2nd,GFP 16,PP2A1,26.51942906,2nd,,,
I.GFP.16.4th,GFP 16,PP2A1,29.85822513,4th,,,
I.GFP.17.2nd,GFP 17,PP2A1,28.74806539,2nd,,,
I.GFP.18.4th,GFP 18,PP2A1,26.29601744,4th,,,
I.GFP.19.2nd,GFP 19,PP2A1,26.17206572,2nd,,,
I.GFP.2.2nd,GFP 2,PP2A1,26.30241621,2nd,,,
I.GFP.21.2nd,GFP 21,PP2A1,26.92789436,2nd,,,
I.GFP.22.2nd,GFP 22,PP2A1,26.29639308,2nd,,,
I.GFP.22.4th,GFP 22,PP2A1,28.79480282,4th,,,
I.GFP.23.2nd,GFP 23,PP2A1,26.12124151,2nd,,,
I.GFP.24.2nd,GFP 24,PP2A1,26.93619935,2nd,,,
I.GFP.25.4th,GFP 25,PP2A1,27.17636128,4th,,,
I.GFP.26.4th,GFP 26,PP2A1,26.89788075,4th,,,
I.GFP.27.2nd,GFP 27,PP2A1,27.98270131,2nd,,,
I.GFP.27.4th,GFP 27,PP2A1,26.78341924,4th,,,
I.GFP.4.4th,GFP 4,PP2A1,29.18399446,4th,,,
I.GFP.5.2nd,GFP 5,PP2A1,27.04387053,2nd,,,
I.GFP.7.2nd,GFP 7,PP2A1,25.64803727,2nd,,,
I.GFP.8.4th,GFP 8,PP2A1,29.16343918,4th,,,
I.GFP.9.2nd,GFP 9,PP2A1,27.36783296,2nd,,,
I.GFP.9.4th,GFP 9,PP2A1,26.89968558,4th,,,
I.Unif.1.2nd,Unif 1,PP2A1,30.61016931,2nd,,,
I.Unif.1.4th,Unif 1,PP2A1,27.08354703,4th,,,
I.Unif.11.2nd,Unif 11,PP2A1,26.50318109,2nd,,,
I.Unif.12.2nd,Unif 12,PP2A1,28.1568747,2nd,,,
I.Unif.12.4th,Unif 12,PP2A1,29.40370229,4th,,,
I.Unif.13.2nd,Unif 13,PP2A1,28.18891356,2nd,,,
I.Unif.15.2nd,Unif 15,PP2A1,27.76201422,2nd,,,
I.Unif.18.2nd,Unif 18,PP2A1,26.81159226,2nd,,,
I.Unif.19.2nd,Unif 19,PP2A1,27.11146359,2nd,,,
I.Unif.2.4th,Unif 2,PP2A1,27.03377622,4th,,,
I.Unif.20.2nd,Unif 20,PP2A1,26.99378004,2nd,,,
I.Unif.23.2nd,Unif 23,PP2A1,28.54551073,2nd,,,
I.Unif.24.2nd,Unif 24,PP2A1,30.35830844,2nd,,,
I.Unif.3.2nd,Unif 3,PP2A1,27.42566798,2nd,,,
I.Unif.7.2nd,Unif 7,PP2A1,26.35480869,2nd,,,
I.Unif.7.4th,Unif 7,PP2A1,26.60605201,4th,,,
I.Unif.8.2nd,Unif 8,PP2A1,28.00731232,2nd,,,
I.Unif.9.2nd,Unif 9,PP2A1,26.47929819,2nd,,,
Unif.21.2nd,21 2nd,PP2A1,27.03365336,2nd,,,
I.GFP.10.2nd,GFP 10,PP2A1,25.26575913,2nd,,,
I.GFP.12.2nd,GFP 12,PP2A1,26.6347347,2nd,,,
I.GFP.13.2nd,GFP 13,PP2A1,26.10967253,2nd,,,
I.GFP.13.4th,GFP 13,PP2A1,27.33553298,4th,,,
I.GFP.14.2nd,GFP 14,PP2A1,26.67705349,2nd,,,
I.GFP.14.4th,GFP 14,PP2A1,31.66110848,4th,,,
I.GFP.15.2nd,GFP 15,PP2A1,27.6873656,2nd,,,
I.GFP.18.2nd,GFP 18,PP2A1,26.41320491,2nd,,,
I.GFP.19.4th,GFP 19,PP2A1,33.26729052,4th,,,
I.GFP.20.2nd,GFP 20,PP2A1,26.13905116,2nd,,,
I.GFP.25.2nd,GFP 25,PP2A1,25.99000636,2nd,,,
I.GFP.26.2nd,GFP 26,PP2A1,26.93192726,2nd,,,
I.GFP.28.2nd,GFP 28,PP2A1,29.4491331,2nd,,,
I.GFP.3.4th,GFP 3,PP2A1,29.52694415,4th,,,
I.GFP.4.2nd,GFP 4,PP2A1,27.4381851,2nd,,,
I.GFP.7.4th,GFP 7,PP2A1,28.28958601,4th,,,
I.GFP.8.2nd,GFP 8,PP2A1,28.85201737,2nd,,,
I.GFP1.2nd,GFP 1,PP2A1,27.94573796,2nd,,,
I.HYD.1.2nd,HYD 1,PP2A1,26.17390507,2nd,,,
I.HYD.1.4th,HYD 1,PP2A1,29.09329818,4th,,,
I.HYD.10.2nd,HYD 10,PP2A1,26.91985386,2nd,,,
I.HYD.10.4th,HYD 10,PP2A1,27.12590916,4th,,,
I.HYD.11.2nd,HYD 11,PP2A1,30.75427415,2nd,,,
I.HYD.11.4th,HYD 11,PP2A1,28.13402925,4th,,,
I.HYD.12.2nd,HYD 12,PP2A1,27.05202604,2nd,,,
I.HYD.12.4th,HYD 12,PP2A1,33.874007,4th,,,
I.HYD.13.2nd,HYD 13,PP2A1,27.01497469,2nd,,,
I.HYD.13.4th,HYD 13,PP2A1,27.31510561,4th,,,
I.HYD.15.2nd,HYD 15,PP2A1,26.61903659,2nd,,,
I.HYD.15.4th,HYD 15,PP2A1,26.1623481,4th,,,
I.HYD.16.2nd,HYD 16,PP2A1,27.13671352,2nd,,,
I.HYD.17.2nd,HYD 17,PP2A1,30.86708312,2nd,,,
I.HYD.18.2nd,HYD 18,PP2A1,26.13659643,2nd,,,
I.HYD.18.4th,HYD 18,PP2A1,28.93634616,4th,,,
I.HYD.19.4th,HYD 19,PP2A1,27.53430733,4th,,,
I.HYD.2.2nd,HYD 2,PP2A1,26.54561629,2nd,,,
I.HYD.2.4th,HYD 2,PP2A1,26.12884898,4th,,,
I.HYD.20.2nd,HYD 20,PP2A1,28.88718227,2nd,,,
I.HYD.20.4th,HYD 20,PP2A1,34.57227111,4th,,,
I.HYD.21.2nd,HYD 21,PP2A1,28.52331412,2nd,,,
I.HYD.21.4th,HYD 21,PP2A1,28.3886363,4th,,,
I.HYD.22.2nd,HYD 22,PP2A1,28.65835331,2nd,,,
I.HYD.22.4th,HYD 22,PP2A1,26.88334039,4th,,,
I.HYD.23.2nd,HYD 23,PP2A1,27.1150384,2nd,,,
I.HYD.23.4th,HYD 23,PP2A1,25.31235698,4th,,,
I.HYD.24.2nd,HYD 24,PP2A1,28.09875649,2nd,,,
I.HYD.25.2nd,HYD 25,PP2A1,30.15494214,2nd,,,
I.HYD.26.2nd,HYD 26,PP2A1,26.37941705,2nd,,,
I.HYD.26.4th,HYD 26,PP2A1,26.05450029,4th,,,
I.HYD.27.2nd,HYD 27,PP2A1,26.53782914,2nd,,,
I.HYD.27.4th,HYD 27,PP2A1,26.23564745,4th,,,
I.HYD.28.2nd,HYD 28,PP2A1,26.8053916,2nd,,,
I.HYD.28.4th,HYD 28,PP2A1,29.57893982,4th,,,
I.HYD.3.2nd,HYD 3,PP2A1,26.83189944,2nd,,,
I.HYD.3.4th,HYD 3,PP2A1,33.58223479,4th,,,
I.HYD.4.2nd,HYD 4,PP2A1,27.9807059,2nd,,,
I.HYD.4.4th,HYD 4,PP2A1,28.42815588,4th,,,
I.HYD.5.2nd,HYD 5,PP2A1,27.46556204,2nd,,,
I.HYD.5.4th,HYD 5,PP2A1,28.09289234,4th,,,
I.HYD.6.2nd,HYD 6,PP2A1,26.83924945,2nd,,,
I.HYD.6.4th,HYD 6,PP2A1,26.86195558,4th,,,
I.HYD.7.2nd,HYD 7,PP2A1,26.21096374,2nd,,,
I.HYD.8.2nd,HYD 8,PP2A1,27.8147402,2nd,,,
I.HYD.9.2nd,HYD 9,PP2A1,26.67536842,2nd,,,
I.Unif.11.4th,Unif 11,PP2A1,28.85494298,4th,,,
I.Unif.15.4th,Unif 15,PP2A1,24.93415583,4th,,,
I.Unif.16.2ndd,Unif 16,PP2A1,29.07250029,2ndd,,,
I.Unif.16.4th,Unif 16,PP2A1,32.16813005,4th,,,
I.Unif.17.2nd,Unif 17,PP2A1,27.28347183,2nd,,,
I.Unif.17.4th,Unif 17,PP2A1,26.14534494,4th,,,
I.Unif.18.4th,Unif 18,PP2A1,28.2003941,4th,,,
I.Unif.2.2nd,Unif 2,PP2A1,27.14289198,2nd,,,
I.Unif.20.4th,Unif 20,PP2A1,35.08467841,4th,,,
I.Unif.21.4th,Unif 21,PP2A1,30.62996717,4th,,,
I.Unif.24.4th,Unif 24,PP2A1,27.71922051,4th,,,
I.Unif.3.4th,Unif 3,PP2A1,25.93775937,4th,,,
I.Unif.5.2nd,Unif 5,PP2A1,28.16547843,2nd,,,
I.Unif.6.2nd,Unif 6,PP2A1,26.54509941,2nd,,,
I.Unif.8.4th,Unif 8,PP2A1,26.32259919,4th,,,
I.Unif.9.4th,Unif 9,PP2A1,27.69024882,4th,,,
I.GFP.3.2nd,GFP 3,PP2A1,27.6014921,fourteen,,,
I.GFP.10.4th,GFP 10,PP2A1,26.10166104,twenty-one,,,
I.GFP.11.2nd,GFP 11,PP2A1,26.17805129,fourteen,,,
I.GFP.11.4th,GFP 11,PP2A1,25.89720253,fourteen,,,
I.GFP.16.2nd,GFP 16,PP2A1,26.51942906,twenty-one,,,
I.GFP.16.4th,GFP 16,PP2A1,29.85822513,twenty-one,,,
I.GFP.17.2nd,GFP 17,PP2A1,28.74806539,fourteen,,,
I.GFP.18.4th,GFP 18,PP2A1,26.29601744,twenty-one,,,
I.GFP.19.2nd,GFP 19,PP2A1,26.17206572,fourteen,,,
I.GFP.2.2nd,GFP 2,PP2A1,26.30241621,twenty-one,,,
I.GFP.21.2nd,GFP 21,PP2A1,26.92789436,fourteen,,,
I.GFP.22.2nd,GFP 22,PP2A1,26.29639308,twenty-one,,,
I.GFP.22.4th,GFP 22,PP2A1,28.79480282,twenty-one,,,
I.GFP.23.2nd,GFP 23,PP2A1,26.12124151,fourteen,,,
I.GFP.24.2nd,GFP 24,PP2A1,26.93619935,twenty-one,,,
I.GFP.25.4th,GFP 25,PP2A1,27.17636128,fourteen,,,
I.GFP.26.4th,GFP 26,PP2A1,26.89788075,twenty-one,,,
I.GFP.27.2nd,GFP 27,PP2A1,27.98270131,fourteen,,,
I.GFP.27.4th,GFP 27,PP2A1,26.78341924,fourteen,,,
I.GFP.4.4th,GFP 4,PP2A1,29.18399446,twenty-one,,,
I.GFP.5.2nd,GFP 5,PP2A1,27.04387053,fourteen,,,
I.GFP.7.2nd,GFP 7,PP2A1,25.64803727,fourteen,,,
I.GFP.8.4th,GFP 8,PP2A1,29.16343918,twenty-one,,,
I.GFP.9.2nd,GFP 9,PP2A1,27.36783296,fourteen,,,
I.GFP.9.4th,GFP 9,PP2A1,26.89968558,fourteen,,,
I.Unif.1.2nd,Unif 1,PP2A1,30.61016931,fourteen,,,
I.Unif.1.4th,Unif 1,PP2A1,27.08354703,fourteen,,,
I.Unif.11.2nd,Unif 11,PP2A1,26.50318109,fourteen,,,
I.Unif.12.2nd,Unif 12,PP2A1,28.1568747,twenty-one,,,
I.Unif.12.4th,Unif 12,PP2A1,29.40370229,twenty-one,,,
I.Unif.13.2nd,Unif 13,PP2A1,28.18891356,fourteen,,,
I.Unif.15.2nd,Unif 15,PP2A1,27.76201422,fourteen,,,
I.Unif.18.2nd,Unif 18,PP2A1,26.81159226,twenty-one,,,
I.Unif.19.2nd,Unif 19,PP2A1,27.11146359,fourteen,,,
I.Unif.2.4th,Unif 2,PP2A1,27.03377622,twenty-one,,,
I.Unif.20.2nd,Unif 20,PP2A1,26.99378004,twenty-one,,,
I.Unif.23.2nd,Unif 23,PP2A1,28.54551073,fourteen,,,
I.Unif.24.2nd,Unif 24,PP2A1,30.35830844,twenty-one,,,
I.Unif.3.2nd,Unif 3,PP2A1,27.42566798,fourteen,,,
I.Unif.7.2nd,Unif 7,PP2A1,26.35480869,fourteen,,,
I.Unif.7.4th,Unif 7,PP2A1,26.60605201,fourteen,,,
I.Unif.8.2nd,Unif 8,PP2A1,28.00731232,twenty-one,,,
I.Unif.9.2nd,Unif 9,PP2A1,26.47929819,fourteen,,,
Unif.21.2nd,21 2nd,PP2A1,27.03365336,fourteen,,,
I.GFP.10.2nd,GFP 10,PP2A1,25.26575913,twenty-one,,,
I.GFP.12.2nd,GFP 12,PP2A1,26.6347347,twenty-one,,,
I.GFP.13.2nd,GFP 13,PP2A1,26.10967253,fourteen,,,
I.GFP.13.4th,GFP 13,PP2A1,27.33553298,fourteen,,,
I.GFP.14.2nd,GFP 14,PP2A1,26.67705349,twenty-one,,,
I.GFP.14.4th,GFP 14,PP2A1,31.66110848,twenty-one,,,
I.GFP.15.2nd,GFP 15,PP2A1,27.6873656,fourteen,,,
I.GFP.18.2nd,GFP 18,PP2A1,26.41320491,twenty-one,,,
I.GFP.19.4th,GFP 19,PP2A1,33.26729052,fourteen,,,
I.GFP.20.2nd,GFP 20,PP2A1,26.13905116,twenty-one,,,
I.GFP.25.2nd,GFP 25,PP2A1,25.99000636,fourteen,,,
I.GFP.26.2nd,GFP 26,PP2A1,26.93192726,twenty-one,,,
I.GFP.28.2nd,GFP 28,PP2A1,29.4491331,twenty-one,,,
I.GFP.3.4th,GFP 3,PP2A1,29.52694415,fourteen,,,
I.GFP.4.2nd,GFP 4,PP2A1,27.4381851,twenty-one,,,
I.GFP.7.4th,GFP 7,PP2A1,28.28958601,fourteen,,,
I.GFP.8.2nd,GFP 8,PP2A1,28.85201737,twenty-one,,,
I.GFP1.2nd,GFP 1,PP2A1,27.94573796,fourteen,,,
I.HYD.1.2nd,HYD 1,PP2A1,26.17390507,fourteen,,,
I.HYD.1.4th,HYD 1,PP2A1,29.09329818,fourteen,,,
